0,1,2,3,4,5,Id
-0.7537478503902459,0.6369406814306501,-0.16402515317399585,-0.20424694749561073,0.5498346280621573,0.5391906328777827,0
-0.11730565517876457,-0.6883841630765495,-0.49326332805159984,0.796882323555537,-0.008603718585988391,-0.23923740196198745,1
0.7871142083055608,-0.4694845225328575,-0.6264442986945628,-0.27213071963854407,-0.46715084035465454,0.3051422811432641,2
-0.1728245064604909,-0.7089985695469876,-0.4801476343750821,0.8644323308302789,0.1453935050526132,-0.10674839110729943,3
-0.48836883122305014,0.6425140803897456,-0.17928574204793535,-0.20240454005865222,0.023691107006037437,-0.09144655068856214,4
0.4689365515651113,-0.5664613303930928,0.3873261401816372,0.11560267158706417,0.6870471397812181,-0.13023740110631096,5
1.0613225961148312,-0.41893226883006196,0.27972579561607924,-0.05543644865284387,-0.03527312939727391,0.1863935902272359,6
0.21555027890315576,-0.6790781157579158,0.3927942531021212,0.9991708544177259,0.3863899531496593,-0.23312788197321954,7
-0.5002440028434871,0.6127465915097116,-0.1780279448041555,-0.22244717207121179,0.04124261767352278,-0.18275966814737846,8
1.05188073660407,-0.4386512456410165,0.2730079128227175,-0.062164898294018785,-0.030576758203675516,0.1507036816684635,9
0.9403343613290871,-0.48956091735786306,0.273556295069127,-0.07675246911111255,0.06515247494508944,-0.03575723299206206,10
-0.4202225364159391,0.6273049690959571,-0.18465623808331827,-0.26462100612145584,-0.08116369019972527,-0.22358072232157303,11
-0.7643025589211347,0.7165322042483954,-0.15569679371805428,-0.16013627321467097,0.5995524045307531,0.7477769088326235,12
0.19387446397282274,-0.31402561792472516,0.7593341682649035,-0.3818667605875557,-0.2823644569185491,-0.0746612965431999,13
0.8130769000514572,0.5688690988662696,0.19056809712289005,0.24289097047879074,0.48464119575703596,0.0416792387747387,14
-0.7104059291239483,-0.4494632085011002,-0.005026014043591085,0.5831771622191624,-0.40116937454079193,0.12868858644229267,15
0.25190752644236336,-0.5530754958333906,-0.5442211130580836,-0.07946421661994005,0.22890325103004247,-0.0761463141106306,16
-0.3813234680353754,0.6520271562615942,-0.18892469017890218,-0.2621349709092066,-0.17883050947611925,-0.046842423003288225,17
0.4403014613866834,-0.5496673678734075,0.34067188483677197,0.10802881416885393,0.7072711133205698,-0.2372905221538245,18
-0.6458003030739541,-0.4229426889966894,-0.040336173384769074,-0.34145816490488123,0.06867796279081294,-0.09190940642462365,19
-0.8110688507959755,0.5370327063052137,-0.1309597391341031,0.7130892463371264,-0.24510515606296154,0.056284463305867435,20
-0.0925848346409278,0.30505946701342973,-0.604476532910835,1.0176250879888387,0.23254319495810355,-0.22875323975811124,21
-0.46802052053948895,-0.3697383192658243,-0.0526551451874599,-0.3760088312785006,-0.1426033233796347,0.01731510562400258,22
-0.16367974034324437,-0.39469935436411174,0.8157004580990957,-0.2361223865194236,0.21390014026391668,-0.21086803835646045,23
-1.141190077252723,-0.4425311512603876,0.024492127977450692,-0.23534859798718635,0.8757986007337994,0.4495787270302797,24
0.6615920987372287,0.5384304713815515,-0.7149361841990438,-0.029079594134421276,-0.10707811671148496,0.10400826925475626,25
0.6054886587355847,0.5183776830949083,-0.7066066841477106,-0.027113732151385524,-0.057452970555599635,0.022667644888296264,26
0.7955660000723858,-0.44715951092295997,0.3264306289036208,0.036697649216098326,0.23178069389528164,0.10047056025532154,27
0.09631585901974177,0.3860442458962908,-0.6607818814024758,0.1072329902797477,0.5739418989975409,-0.36559501566377306,28
-0.2960852962616871,-0.3948332268972572,-0.0635087787738918,0.3958512250013916,-0.9515949826118381,0.27588596038142915,29
0.3902924727921857,-0.6093063394192488,0.37726944202328644,0.9896949127671656,0.17884620053757389,0.03423245960024916,30
-0.49857133236421647,0.7023024300868687,-0.1952776137595783,-0.17230610677167846,0.13673366757182934,-0.09648495911172326,31
-0.9392119775141547,0.5628404594623172,-0.13473046019035925,-0.17080580524243216,0.7648246548394909,0.39639748524963253,32
0.360541389499665,0.7425990535640393,0.668914878423516,-0.20009848095843952,-0.26390432410877007,0.06768734336965672,33
-0.6143446126388008,-0.4473486608112859,-0.06259999832356779,-0.390504383740624,-0.025439789108779573,-0.20817298271405926,34
-0.7048822778875755,0.4693721545462249,-0.14264896687700584,0.6882209686782153,-0.26143159517936554,-0.14021733754949825,35
-0.7460235060206383,-0.327368225514958,-0.03930940245013093,-0.35646871419329873,0.42611762048723284,0.7266836343286217,36
0.9583521923336875,0.516877239819786,0.1552033073131297,0.08289269147369129,0.20692372096581105,-0.2161712001689098,37
0.5439281248129718,0.4897445018009648,-0.7126006898530073,-0.04765339010853284,-0.003222797512146402,-0.15606445108461595,38
-0.5898218820084986,-0.3849328384612317,-0.050245660285628276,-0.34056525819754796,0.02358790122169187,-0.038664866710442086,39
-0.4134323465169646,-0.48828969684572615,0.8727611421560688,0.6835031932074069,-0.06869713574713264,-0.12329138944491937,40
0.28173230131267585,0.7440938991729644,0.646315494036145,-0.16098333393229083,-0.13928757160116892,0.06152595551922741,41
-0.46615151748215217,-0.4106759951575646,-0.0729068535416101,-0.44544420509545546,-0.21046307601531994,-0.21739343413810125,42
